school	student	normexam	standlrt	gender	schgend	avslrt	schav	vrband
15	61	1.1094	1.2803	0	1	.27029	3	2
15	62	1.5792	.70171	0	1	.27029	3	1
15	63	-.062088	.3711	0	1	.27029	3	1
15	64	.13407	.28845	1	1	.27029	3	2
15	65	-.4198	.3711	0	1	.27029	3	2
15	66	.61073	.3711	1	1	.27029	3	2
15	67	-.19761	-.37276	0	1	.27029	3	2
15	68	.61073	1.5282	0	1	.27029	3	2
15	69	-2.5101	-.62071	0	1	.27029	3	3
15	70	1.3101	.61906	1	1	.27029	3	1
15	71	1.1758	1.115	0	1	.27029	3	1
15	72	-1.4387	.28845	1	1	.27029	3	2
15	73	.19415	-.042152	0	1	.27029	3	2
15	74	-.62305	.94967	1	1	.27029	3	1
15	75	-.19761	.040499	1	1	.27029	3	1
15	76	-.55511	.53641	0	1	.27029	3	2
15	77	-.55511	1.6109	0	1	.27029	3	1
15	78	1.5792	.78436	0	1	.27029	3	1
15	79	-1.0291	-.042152	1	1	.27029	3	1
15	80	-.062088	.040499	1	1	.27029	3	2
15	81	-1.6237	-.45541	0	1	.27029	3	2
15	82	.67876	-.62071	1	1	.27029	3	1
15	83	1.1094	1.6109	0	1	.27029	3	1
15	84	-.26516	-1.034	0	1	.27029	3	2
15	85	.61073	-.042152	0	1	.27029	3	1
15	86	.74723	1.4456	0	1	.27029	3	1
15	87	-.4198	.70171	0	1	.27029	3	1
15	88	-.77611	-.1248	0	1	.27029	3	1
15	89	-.62305	.61906	0	1	.27029	3	2
15	90	-.26516	.040499	1	1	.27029	3	2
15	91	.0043218	.61906	0	1	.27029	3	1
16	1	.47819	.94967	1	3	.3232	3	2
16	2	-.85267	.45376	1	3	.3232	3	2
16	3	.74723	-1.2819	1	3	.3232	3	2
16	4	1.0396	.53641	1	3	.3232	3	2
16	5	.82199	1.115	1	3	.3232	3	1
16	6	-.77611	.61906	1	3	.3232	3	1
16	7	-.12908	.86701	1	3	.3232	3	2
16	8	.0043218	1.4456	1	3	.3232	3	1
16	9	.67876	1.9415	1	3	.3232	3	1
16	10	-.062088	1.3629	1	3	.3232	3	2
16	11	-.062088	-.53806	1	3	.3232	3	2
16	12	-.85267	2.2721	1	3	.3232	3	2
16	13	.19415	.94967	1	3	.3232	3	1
16	14	.0043218	.3711	1	3	.3232	3	1
16	15	-.26516	-.042152	1	3	.3232	3	2
16	16	-1.9621	-.042152	1	3	.3232	3	2
16	17	.61073	1.115	1	3	.3232	3	1
16	18	.0043218	1.0323	1	3	.3232	3	1
16	19	-.93938	-.62071	1	3	.3232	3	2
16	20	.32807	-.45541	1	3	.3232	3	2
16	21	-.49278	.3711	1	3	.3232	3	2
16	22	.40267	1.4456	1	3	.3232	3	1
16	23	-.12908	.3711	1	3	.3232	3	2
16	24	-1.7239	-.29011	1	3	.3232	3	2
16	25	-2.1086	.040499	1	3	.3232	3	2
16	26	-.93938	.45376	1	3	.3232	3	2
16	27	.32807	-.042152	1	3	.3232	3	1
16	28	.32807	.61906	1	3	.3232	3	2
16	29	-.69951	-.62071	1	3	.3232	3	2
16	30	-.4198	1.2803	1	3	.3232	3	2
16	31	-.26516	.61906	1	3	.3232	3	1
16	32	-.062088	.53641	1	3	.3232	3	2
16	33	-.49278	-.20746	1	3	.3232	3	2
16	34	-1.0291	-.78602	1	3	.3232	3	3
16	35	-1.9621	-.62071	1	3	.3232	3	2
16	36	.32807	.86701	1	3	.3232	3	2
16	37	-1.6237	.28845	1	3	.3232	3	2
16	38	.47819	.53641	1	3	.3232	3	2
16	39	.82199	.12315	1	3	.3232	3	1
16	40	-.77611	-.37276	1	3	.3232	3	2
16	41	.61073	.53641	1	3	.3232	3	1
16	42	-.62305	-.29011	1	3	.3232	3	2
16	43	-.4198	.61906	1	3	.3232	3	2
16	44	-1.5267	-.62071	1	3	.3232	3	2
16	45	-.55511	1.2803	1	3	.3232	3	2
16	46	-1.3353	-1.5299	1	3	.3232	3	2
16	47	-.26516	-.1248	1	3	.3232	3	2
16	48	-1.2195	-.37276	1	3	.3232	3	3
16	49	-.19761	.86701	1	3	.3232	3	1
16	50	-.4198	.28845	1	3	.3232	3	2
16	51	-.12908	.2058	1	3	.3232	3	2
16	52	-.33884	-1.6952	1	3	.3232	3	2
16	53	-.4198	1.6109	1	3	.3232	3	2
16	54	-.77611	-1.3646	1	3	.3232	3	3
16	55	-.62305	-.1248	1	3	.3232	3	2
16	56	.13407	.61906	1	3	.3232	3	2
16	57	.13407	.040499	1	3	.3232	3	2
16	58	.67876	1.4456	1	3	.3232	3	1
16	59	.40267	.2058	1	3	.3232	3	2
16	60	.61073	.70171	1	3	.3232	3	1
16	61	1.2405	1.1976	1	3	.3232	3	1
16	62	-1.2195	-.042152	1	3	.3232	3	2
16	63	.0043218	.61906	1	3	.3232	3	1
16	64	.13407	.86701	1	3	.3232	3	1
16	65	-.33884	-.1248	1	3	.3232	3	2
16	66	.96759	1.1976	1	3	.3232	3	1
16	67	.61073	1.4456	1	3	.3232	3	1
16	68	.67876	.70171	1	3	.3232	3	1
16	69	-.55511	-.29011	1	3	.3232	3	2
16	70	-.12908	.12315	1	3	.3232	3	2
16	71	-.26516	1.0323	1	3	.3232	3	2
16	72	-.69951	-.86867	1	3	.3232	3	2
16	73	.54434	1.0323	1	3	.3232	3	1
16	74	-1.2195	-1.6125	1	3	.3232	3	3
16	75	-.93938	.2058	1	3	.3232	3	2
16	76	-.77611	.12315	1	3	.3232	3	2
16	77	-.33884	-.95132	1	3	.3232	3	2
16	78	-.33884	.61906	1	3	.3232	3	2
16	79	-.49278	-.62071	1	3	.3232	3	2
16	80	.0043218	1.9415	1	3	.3232	3	1
16	81	-.85267	-.29011	1	3	.3232	3	2
16	82	-.12908	1.1976	1	3	.3232	3	2
16	83	-.77611	.45376	1	3	.3232	3	1
16	84	.89657	.53641	1	3	.3232	3	1
16	85	-.77611	.3711	1	3	.3232	3	1
16	86	.0043218	.53641	1	3	.3232	3	2
16	87	.40267	1.115	1	3	.3232	3	1
16	88	-.69951	-1.034	1	3	.3232	3	3
17	1	-.85267	-.78602	1	1	-.11824	2	2
17	2	.54434	-.29011	0	1	-.11824	2	2
17	3	.32807	.94967	1	1	-.11824	2	1
17	4	-2.5101	-1.6952	1	1	-.11824	2	3
17	5	-.33884	-.53806	0	1	-.11824	2	2
17	6	-.26516	-2.1911	0	1	-.11824	2	3
17	7	-1.6237	-2.0258	0	1	-.11824	2	3
17	8	-.19761	-.1248	1	1	-.11824	2	2
17	9	-.55511	.2058	1	1	-.11824	2	2
17	10	-1.2195	-1.1993	1	1	-.11824	2	3
17	11	-1.5267	-.53806	1	1	-.11824	2	2
17	12	.82199	1.3629	1	1	-.11824	2	2
17	13	.073536	-.70336	1	1	-.11824	2	2
17	14	.89657	-.20746	1	1	-.11824	2	1
17	15	-.19761	-1.6952	1	1	-.11824	2	2
17	16	-.85267	-.37276	1	1	-.11824	2	2
17	17	.54434	1.1976	0	1	-.11824	2	1
17	18	1.3747	1.6935	1	1	-.11824	2	1
17	19	-1.3353	.040499	1	1	-.11824	2	2
17	20	-1.1186	-.53806	0	1	-.11824	2	2
17	21	-2.5101	-1.7778	1	1	-.11824	2	3
17	22	.32807	.3711	1	1	-.11824	2	2
17	23	-.4198	.3711	1	1	-.11824	2	1
17	24	.073536	-2.3564	1	1	-.11824	2	3
17	25	-.93938	-.70336	1	1	-.11824	2	2
17	26	-.26516	-.20746	1	1	-.11824	2	2
17	27	.0043218	.53641	0	1	-.11824	2	2
17	28	-.4198	.94967	0	1	-.11824	2	1
17	29	.32807	-.53806	0	1	-.11824	2	2
17	30	-.19761	-1.1166	1	1	-.11824	2	2
17	31	.40267	.61906	1	1	-.11824	2	2
17	32	.32807	2.2721	1	1	-.11824	2	2
17	33	-.4198	-.20746	1	1	-.11824	2	2
17	34	-1.0291	-.29011	0	1	-.11824	2	2
17	35	.61073	-.1248	0	1	-.11824	2	2
17	36	-1.8367	-2.1084	0	1	-.11824	2	2
17	37	1.1758	.61906	1	1	-.11824	2	1
17	38	-.4198	-1.6952	0	1	-.11824	2	3
17	39	.13407	1.0323	1	1	-.11824	2	1
17	40	1.1758	1.8588	0	1	-.11824	2	1
17	41	-.55511	.70171	1	1	-.11824	2	2
17	42	1.3101	1.6935	1	1	-.11824	2	1
17	43	.54434	-.45541	1	1	-.11824	2	2
17	44	-.19761	.78436	1	1	-.11824	2	1
17	45	-2.5101	-1.5299	1	1	-.11824	2	3
17	46	-.062088	-.53806	1	1	-.11824	2	2
17	47	-1.1186	-1.034	1	1	-.11824	2	3
17	48	-1.3353	.2058	0	1	-.11824	2	2
17	49	1.1094	.94967	1	1	-.11824	2	2
17	50	.40267	2.2721	0	1	-.11824	2	1
17	51	-.33884	-.86867	1	1	-.11824	2	2
17	52	-.33884	.28845	1	1	-.11824	2	3
17	53	-.12908	-.1248	1	1	-.11824	2	2
17	54	.26132	.61906	1	1	-.11824	2	2
17	55	-.77611	.3711	1	1	-.11824	2	2
17	56	-1.3353	-2.687	0	1	-.11824	2	2
17	57	.74723	.61906	1	1	-.11824	2	2
17	58	.89657	.61906	1	1	-.11824	2	1
17	59	-.4198	-1.1993	1	1	-.11824	2	2
17	60	1.2405	1.6935	1	1	-.11824	2	1
17	61	-.77611	-.37276	1	1	-.11824	2	1
17	62	.32807	-.042152	1	1	-.11824	2	1
17	63	1.5062	.45376	0	1	-.11824	2	2
17	64	-.19761	-.70336	1	1	-.11824	2	2
17	65	.26132	-1.9431	1	1	-.11824	2	3
17	66	.40267	-.86867	1	1	-.11824	2	2
17	67	-.19761	-.45541	1	1	-.11824	2	2
17	68	-1.4387	-1.4472	1	1	-.11824	2	3
17	69	-.49278	-.78602	1	1	-.11824	2	2
17	70	-.93938	.12315	0	1	-.11824	2	2
17	71	.89657	1.115	0	1	-.11824	2	1
17	72	1.4395	.94967	1	1	-.11824	2	1
17	73	.0043218	.28845	1	1	-.11824	2	2
17	74	-.33884	.70171	1	1	-.11824	2	2
17	75	-1.1186	-.1248	1	1	-.11824	2	2
17	76	-1.4387	-.29011	1	1	-.11824	2	2
17	77	.073536	-.45541	1	1	-.11824	2	2
17	78	-1.2195	-1.4472	0	1	-.11824	2	2
17	79	-.49278	.53641	1	1	-.11824	2	2
17	80	.0043218	.53641	1	1	-.11824	2	2
17	81	-.26516	-.042152	1	1	-.11824	2	2
17	82	.13407	.61906	1	1	-.11824	2	1
17	83	.19415	-.20746	0	1	-.11824	2	2
17	84	-1.0291	-.042152	1	1	-.11824	2	2
17	85	-1.7239	-.042152	0	1	-.11824	2	1
17	86	.0043218	.45376	0	1	-.11824	2	1
17	87	-.26516	-1.4472	1	1	-.11824	2	2
17	88	-.62305	-.62071	1	1	-.11824	2	2
17	89	-.62305	-.62071	1	1	-.11824	2	2
17	90	-.12908	1.6109	0	1	-.11824	2	1
17	91	-.33884	1.6109	1	1	-.11824	2	1
17	92	-.93938	.2058	1	1	-.11824	2	1
17	93	-.93938	-.29011	0	1	-.11824	2	2
17	94	-.55511	.70171	1	1	-.11824	2	2
17	95	1.0396	1.115	1	1	-.11824	2	1
17	96	-.62305	-.37276	1	1	-.11824	2	3
17	97	-1.8367	.12315	1	1	-.11824	2	2
17	98	.67876	.040499	1	1	-.11824	2	2
17	99	-1.5267	-.45541	1	1	-.11824	2	3
17	100	.74723	.040499	1	1	-.11824	2	2
17	101	1.0396	3.016	1	1	-.11824	2	1
17	102	-.12908	-1.1166	1	1	-.11824	2	2
17	103	.26132	-.95132	1	1	-.11824	2	2
17	104	.40267	.28845	1	1	-.11824	2	1
17	105	.40267	.3711	1	1	-.11824	2	1
17	106	1.3101	-.86867	1	1	-.11824	2	2
17	107	1.1758	-.45541	1	1	-.11824	2	2
17	108	-2.1086	-.95132	1	1	-.11824	2	2
17	109	-.062088	.12315	1	1	-.11824	2	2
17	110	-.85267	-.29011	1	1	-.11824	2	2
17	111	.073536	.2058	1	1	-.11824	2	2
17	112	.26132	.28845	1	1	-.11824	2	2
17	113	.74723	.78436	1	1	-.11824	2	1
17	114	-.4198	-1.6952	0	1	-.11824	2	3
17	115	-.4198	-.20746	1	1	-.11824	2	2
17	116	1.0396	.45376	1	1	-.11824	2	2
17	117	.26132	1.3629	0	1	-.11824	2	1
17	118	.40267	.040499	1	1	-.11824	2	1
17	119	-.49278	.040499	1	1	-.11824	2	2
17	120	.61073	.53641	1	1	-.11824	2	1
17	121	-.33884	-.86867	1	1	-.11824	2	2
17	122	-.69951	-.29011	1	1	-.11824	2	2
17	123	-.85267	-.62071	0	1	-.11824	2	2
17	124	-1.8367	-2.935	0	1	-.11824	2	3
17	125	-.77611	.12315	1	1	-.11824	2	2
17	126	-3.0595	-1.8605	0	1	-.11824	2	3
18	1	-1.3353	.040499	1	3	.14244	2	2
18	2	2.2031	1.6109	1	3	.14244	2	1
18	3	-.69951	-.62071	1	3	.14244	2	2
18	4	-.12908	-.62071	1	3	.14244	2	2
18	5	-.4198	.53641	1	3	.14244	2	2
18	6	.82199	-.45541	1	3	.14244	2	1
18	7	-.4198	-.1248	1	3	.14244	2	2
18	8	-.49278	.040499	1	3	.14244	2	2
18	9	-.69951	.94967	1	3	.14244	2	2
18	10	-.12908	-.042152	1	3	.14244	2	2
18	11	.67876	-.042152	1	3	.14244	2	1
18	12	.74723	.2058	1	3	.14244	2	1
18	13	-.49278	.28845	1	3	.14244	2	2
18	14	-.69951	-1.034	1	3	.14244	2	2
18	15	-1.1186	.61906	1	3	.14244	2	2
18	16	-.19761	.78436	1	3	.14244	2	2
18	17	.32807	.94967	1	3	.14244	2	1
18	18	-1.0291	.28845	1	3	.14244	2	2
18	19	.0043218	.040499	1	3	.14244	2	2
18	20	.96759	.86701	1	3	.14244	2	1
18	21	-.33884	.040499	1	3	.14244	2	2
18	22	.40267	.45376	1	3	.14244	2	1
18	23	.0043218	.53641	1	3	.14244	2	1
18	24	.54434	-.042152	1	3	.14244	2	2
18	25	-.26516	-.37276	1	3	.14244	2	2
18	26	-.4198	.53641	1	3	.14244	2	1
18	27	-.77611	.12315	1	3	.14244	2	2
18	28	-1.7239	-.29011	1	3	.14244	2	2
18	29	-.12908	-.86867	1	3	.14244	2	2
18	30	-1.1186	.53641	1	3	.14244	2	2
18	31	.26132	.12315	1	3	.14244	2	1
18	32	-.69951	.040499	1	3	.14244	2	2
18	33	1.2405	-1.4472	1	3	.14244	2	1
18	34	-.77611	-.20746	1	3	.14244	2	2
18	35	.47819	-.70336	1	3	.14244	2	2
18	36	-1.3353	-.62071	1	3	.14244	2	2
18	37	.19415	.3711	1	3	.14244	2	1
18	38	.89657	.28845	1	3	.14244	2	2
18	39	1.6618	-.53806	1	3	.14244	2	2
18	40	-.55511	-.62071	1	3	.14244	2	2
18	41	-.062088	.86701	1	3	.14244	2	2
18	42	.54434	-.042152	1	3	.14244	2	2
18	43	-.12908	.45376	1	3	.14244	2	2
18	44	1.4395	.53641	1	3	.14244	2	1
18	45	.0043218	.53641	1	3	.14244	2	1
18	46	.0043218	.61906	1	3	.14244	2	1
18	47	-.26516	.040499	1	3	.14244	2	2
18	48	.26132	.12315	1	3	.14244	2	2
18	49	-1.0291	.70171	1	3	.14244	2	2
18	50	.0043218	.3711	1	3	.14244	2	2
18	51	-.69951	-.95132	1	3	.14244	2	3
18	52	-.062088	-.62071	1	3	.14244	2	3
18	53	-.26516	-.20746	1	3	.14244	2	2
18	54	-.49278	-.78602	1	3	.14244	2	2
18	55	-.62305	.45376	1	3	.14244	2	2
18	56	1.4395	.2058	1	3	.14244	2	2
18	57	-1.1186	-.53806	1	3	.14244	2	2
18	58	.67876	.3711	1	3	.14244	2	1
18	59	-.26516	.12315	1	3	.14244	2	2
18	60	-.12908	.3711	1	3	.14244	2	2
18	61	.82199	-1.4472	1	3	.14244	2	2
18	62	-.26516	-.62071	1	3	.14244	2	2
18	63	1.5062	1.6109	1	3	.14244	2	1
18	64	.26132	.61906	1	3	.14244	2	2
18	65	-.12908	-.37276	1	3	.14244	2	1
18	66	1.4395	1.9415	1	3	.14244	2	1
18	67	-.93938	1.1976	1	3	.14244	2	2
18	68	.67876	.61906	1	3	.14244	2	2
18	69	.96759	-.1248	1	3	.14244	2	2
18	70	.67876	-.45541	1	3	.14244	2	2
18	71	-.69951	-.042152	1	3	.14244	2	2
18	72	1.3747	1.2803	1	3	.14244	2	1
18	73	-.4198	1.115	1	3	.14244	2	2
18	74	-1.2195	-1.034	1	3	.14244	2	2
18	75	-.4198	.94967	1	3	.14244	2	1
18	76	-.62305	.3711	1	3	.14244	2	2
18	77	-1.4387	-.62071	1	3	.14244	2	2
18	78	-1.0291	-.37276	1	3	.14244	2	2
18	79	.61073	.61906	1	3	.14244	2	1
18	80	.96759	.53641	1	3	.14244	2	1
18	81	1.4395	1.2803	1	3	.14244	2	1
18	82	-.49278	-.78602	1	3	.14244	2	2
18	83	-.55511	-.1248	1	3	.14244	2	2
18	84	.0043218	.70171	1	3	.14244	2	1
18	85	1.3101	-.042152	1	3	.14244	2	2
18	86	.74723	-1.5299	1	3	.14244	2	2
18	87	-1.0291	-.37276	1	3	.14244	2	2
18	88	1.2405	-.042152	1	3	.14244	2	1
18	89	-.12908	-.53806	1	3	.14244	2	3
18	90	-1.9621	-.62071	1	3	.14244	2	3
18	91	.47819	.3711	1	3	.14244	2	2
18	92	-.85267	.3711	1	3	.14244	2	1
18	93	-1.0291	-.20746	1	3	.14244	2	2
18	94	.32807	.45376	1	3	.14244	2	2
18	95	-2.1086	.2058	1	3	.14244	2	2
18	96	-1.0291	.45376	1	3	.14244	2	1
18	97	.0043218	.28845	1	3	.14244	2	2
18	98	1.1758	.45376	1	3	.14244	2	1
18	99	.32807	-.78602	1	3	.14244	2	2
18	100	-.77611	-.37276	1	3	.14244	2	2
18	101	.82199	.53641	1	3	.14244	2	1
18	102	1.0396	.86701	1	3	.14244	2	1
18	103	.89657	.12315	1	3	.14244	2	2
18	104	.32807	.12315	1	3	.14244	2	2
18	105	.67876	.3711	1	3	.14244	2	2
18	106	.96759	1.1976	1	3	.14244	2	1
18	107	.82199	.70171	1	3	.14244	2	2
18	108	-.93938	-.1248	1	3	.14244	2	2
18	109	.073536	-.70336	1	3	.14244	2	2
18	110	.073536	.3711	1	3	.14244	2	2
18	111	-.12908	.78436	1	3	.14244	2	1
18	112	.47819	.61906	1	3	.14244	2	1
18	113	.26132	-.29011	1	3	.14244	2	2
18	114	.073536	-.20746	1	3	.14244	2	2
18	115	.40267	1.115	1	3	.14244	2	1
18	116	-.12908	.78436	1	3	.14244	2	1
18	117	-.55511	.28845	1	3	.14244	2	2
18	118	-.33884	.12315	1	3	.14244	2	2
18	119	.54434	.53641	1	3	.14244	2	1
18	120	.0043218	.70171	1	3	.14244	2	1
19	1	-1.6237	-1.4472	0	1	.38463	3	2
19	2	.32807	.53641	1	1	.38463	3	2
19	3	.47819	.28845	0	1	.38463	3	1
19	4	1.4395	.53641	1	1	.38463	3	1
19	5	-.12908	1.115	0	1	.38463	3	2
19	6	1.5792	.70171	1	1	.38463	3	1
19	7	1.3101	1.6935	1	1	.38463	3	1
19	8	-1.0291	.28845	0	1	.38463	3	2
19	9	-.33884	.2058	0	1	.38463	3	1
19	10	.32807	.86701	0	1	.38463	3	1
19	11	.26132	.86701	0	1	.38463	3	1
19	12	.47819	.28845	0	1	.38463	3	1
19	13	.61073	-.37276	1	1	.38463	3	2
19	14	-.77611	-.29011	0	1	.38463	3	2
19	15	1.4395	1.0323	1	1	.38463	3	1
19	16	-.62305	.45376	0	1	.38463	3	2
19	17	-1.3353	-.042152	0	1	.38463	3	2
19	18	1.4395	.2058	1	1	.38463	3	1
19	19	-.062088	.28845	0	1	.38463	3	2
19	20	1.3101	1.1976	0	1	.38463	3	1
19	21	-.77611	.61906	0	1	.38463	3	2
19	22	-.69951	.12315	0	1	.38463	3	2
19	23	1.9771	.86701	1	1	.38463	3	1
19	24	.74723	-.042152	1	1	.38463	3	2
19	25	-.062088	.2058	0	1	.38463	3	2
19	26	-.62305	-.78602	0	1	.38463	3	2
19	27	.96759	1.115	0	1	.38463	3	1
19	28	-.62305	.78436	1	1	.38463	3	2
19	29	-.77611	.2058	1	1	.38463	3	2
19	30	-.19761	-.1248	1	1	.38463	3	2
19	31	.40267	-.042152	0	1	.38463	3	2
19	32	-.12908	.12315	0	1	.38463	3	1
19	33	.47819	1.0323	0	1	.38463	3	2
19	34	-.19761	-.45541	0	1	.38463	3	2
19	35	.0043218	1.115	1	1	.38463	3	1
19	36	.26132	.53641	1	1	.38463	3	2
19	37	.54434	.94967	0	1	.38463	3	2
19	38	.40267	.61906	0	1	.38463	3	2
19	39	1.1094	.2058	0	1	.38463	3	2
19	40	1.3101	1.1976	1	1	.38463	3	1
19	41	.67876	-.1248	0	1	.38463	3	2
19	42	.74723	1.0323	0	1	.38463	3	2
19	43	-.69951	-.37276	0	1	.38463	3	2
19	44	-.77611	-1.1993	0	1	.38463	3	2
19	45	1.5792	.70171	1	1	.38463	3	1
19	46	-1.2195	-.86867	0	1	.38463	3	2
19	47	-.62305	1.115	1	1	.38463	3	2
19	48	1.7349	.86701	1	1	.38463	3	1
19	49	.073536	.86701	1	1	.38463	3	1
19	50	.40267	-.20746	1	1	.38463	3	1
19	51	.54434	1.115	0	1	.38463	3	1
19	52	-1.5267	.28845	1	1	.38463	3	2
19	53	1.6618	1.3629	0	1	.38463	3	1
19	54	.26132	.28845	1	1	.38463	3	1
19	55	-.69951	-.37276	0	1	.38463	3	2
20	1	-.93938	.28845	0	1	.44104	3	2
20	2	.89657	2.4374	0	1	.44104	3	1
20	3	.19415	.70171	0	1	.44104	3	1
20	4	.26132	-.95132	1	1	.44104	3	3
20	5	-.26516	-.1248	0	1	.44104	3	1
20	6	1.2405	-.042152	1	1	.44104	3	1
20	7	-.62305	-.042152	1	1	.44104	3	3
20	8	1.8138	.94967	1	1	.44104	3	1
20	9	.073536	-.86867	0	1	.44104	3	3
20	10	.47819	-1.034	0	1	.44104	3	3
20	11	1.3747	.040499	0	1	.44104	3	2
20	12	-2.2917	-1.3646	0	1	.44104	3	3
20	13	-.062088	.040499	1	1	.44104	3	2
20	14	1.3101	1.115	0	1	.44104	3	1
20	15	-.4198	-.53806	1	1	.44104	3	2
20	16	.073536	-.95132	1	1	.44104	3	2
20	17	.54434	-.62071	0	1	.44104	3	2
20	18	1.3101	1.5282	1	1	.44104	3	1
20	19	-.12908	.70171	1	1	.44104	3	2
20	20	-.19761	-.62071	1	1	.44104	3	3
20	21	1.1094	.53641	0	1	.44104	3	1
20	22	1.0396	1.9415	0	1	.44104	3	1
20	23	-.26516	-.042152	0	1	.44104	3	2
20	24	-.33884	.70171	1	1	.44104	3	2
20	25	.13407	.28845	0	1	.44104	3	1
20	26	1.6618	2.3547	0	1	.44104	3	1
20	27	1.6618	1.6109	1	1	.44104	3	1
20	28	1.2405	1.4456	1	1	.44104	3	2
20	29	.67876	.040499	1	1	.44104	3	2
20	30	1.2405	1.6109	1	1	.44104	3	1
20	31	1.5792	2.3547	1	1	.44104	3	1
20	32	.19415	.78436	0	1	.44104	3	2
20	33	.61073	.53641	0	1	.44104	3	2
20	34	1.2405	.61906	0	1	.44104	3	1
20	35	.89657	.86701	0	1	.44104	3	1
20	36	1.0396	1.6109	0	1	.44104	3	1
20	37	-.19761	.040499	1	1	.44104	3	2
20	38	.96759	-.95132	0	1	.44104	3	2
20	39	.32807	.2058	1	1	.44104	3	2
21	1	-.4198	-1.034	1	3	.20127	3	3
21	2	.67876	.28845	1	3	.20127	3	1
21	3	.74723	-.78602	1	3	.20127	3	2
21	4	-.33884	.040499	1	3	.20127	3	2
21	5	-.49278	-.20746	1	3	.20127	3	2
21	6	.32807	-.37276	1	3	.20127	3	2
21	7	.32807	.70171	1	3	.20127	3	2
21	8	.61073	1.115	1	3	.20127	3	1
21	9	.40267	.040499	1	3	.20127	3	2
21	10	.40267	.86701	1	3	.20127	3	2
21	11	1.1094	-.20746	1	3	.20127	3	1
21	12	-.062088	-.62071	1	3	.20127	3	2
21	13	1.3101	.78436	1	3	.20127	3	2
21	14	1.4395	1.115	1	3	.20127	3	1
21	15	.40267	-.62071	1	3	.20127	3	2
21	16	1.1758	.45376	1	3	.20127	3	1
21	17	1.9003	1.9415	1	3	.20127	3	1
21	18	.0043218	-.20746	1	3	.20127	3	2
21	19	1.1758	.94967	1	3	.20127	3	1
21	20	-.93938	.28845	1	3	.20127	3	2
21	21	1.1094	1.3629	1	3	.20127	3	1
21	22	.61073	1.0323	1	3	.20127	3	2
21	23	-.33884	.28845	1	3	.20127	3	1
21	24	-1.0291	.70171	1	3	.20127	3	2
21	25	1.7349	1.5282	1	3	.20127	3	1
21	26	.13407	-.042152	1	3	.20127	3	2
21	27	1.1758	.12315	1	3	.20127	3	2
21	28	1.9003	2.3547	1	3	.20127	3	1
21	29	.40267	.12315	1	3	.20127	3	2
21	30	-.69951	-.78602	1	3	.20127	3	2
21	31	.0043218	-.78602	1	3	.20127	3	3
21	32	.54434	-.29011	1	3	.20127	3	2
21	33	.26132	.3711	1	3	.20127	3	3
21	34	.89657	.2058	1	3	.20127	3	1
21	35	1.1094	2.0241	1	3	.20127	3	1
21	36	1.3747	.3711	1	3	.20127	3	1
21	37	.74723	.53641	1	3	.20127	3	1
21	38	-.19761	-1.2819	1	3	.20127	3	2
21	39	-1.1186	-2.3564	1	3	.20127	3	3
21	40	1.4395	.3711	1	3	.20127	3	2
21	41	1.1094	.45376	1	3	.20127	3	2
21	42	.073536	.53641	1	3	.20127	3	2
21	43	-1.2195	-1.6125	1	3	.20127	3	2
21	44	.67876	.61906	1	3	.20127	3	2
21	45	-.26516	.94967	1	3	.20127	3	2
21	46	1.2405	.86701	1	3	.20127	3	1
21	47	-.19761	-1.6125	1	3	.20127	3	3
21	48	.96759	1.1976	1	3	.20127	3	1
21	49	-.49278	-.86867	1	3	.20127	3	2
21	50	-1.6237	-1.8605	1	3	.20127	3	3
21	51	.89657	-.20746	1	3	.20127	3	2
21	52	.26132	.53641	1	3	.20127	3	1
21	53	.40267	.53641	1	3	.20127	3	2
21	54	.19415	-.37276	1	3	.20127	3	2
21	55	.0043218	-.62071	1	3	.20127	3	1
21	56	.073536	.70171	1	3	.20127	3	2
21	57	.0043218	-.042152	1	3	.20127	3	2
21	58	-.62305	-.78602	1	3	.20127	3	3
21	59	1.1094	.94967	1	3	.20127	3	1
21	60	.19415	-1.1993	1	3	.20127	3	2
21	61	1.3747	.86701	1	3	.20127	3	1
21	62	.19415	-.042152	1	3	.20127	3	1
21	63	.40267	.45376	1	3	.20127	3	1
21	64	-.12908	.28845	1	3	.20127	3	2
21	65	-.062088	.45376	1	3	.20127	3	2
21	66	1.5062	-.042152	1	3	.20127	3	1
21	67	.40267	-.45541	1	3	.20127	3	2
21	68	.67876	.78436	1	3	.20127	3	1
21	69	.0043218	1.0323	1	3	.20127	3	2
21	70	1.5792	1.3629	1	3	.20127	3	2
21	71	-.26516	.3711	1	3	.20127	3	2
21	72	-.19761	1.1976	1	3	.20127	3	1
21	73	-.33884	-.1248	1	3	.20127	3	2
22	1	-.26516	-.86867	1	1	-.062356	2	2
22	2	1.7349	3.016	0	1	-.062356	2	1
22	3	-1.5267	.28845	1	1	-.062356	2	2
22	4	.89657	1.4456	0	1	-.062356	2	1
22	5	-.12908	1.7762	1	1	-.062356	2	2
22	6	-.4198	.53641	1	1	-.062356	2	2
22	7	.40267	-.1248	1	1	-.062356	2	1
22	8	.26132	1.2803	0	1	-.062356	2	2
22	9	.32807	-.62071	0	1	-.062356	2	2
22	10	.32807	1.2803	1	1	-.062356	2	1
22	11	-.26516	-.37276	1	1	-.062356	2	2
22	12	-1.1186	-.29011	1	1	-.062356	2	2
